num_samples,duration,offset_seconds,window_seconds,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,code_version,echoprint_version,synch_version,rhythm_version,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,id
4988389,226.23079,0,0,22050,1,0.0,220.57796,-6.407,130.039,0.689,4,0.996,9,0.523,0,0.494,3.15,4.12,1.0,1.0,0.0203,0.713,0.686,0.0,0.145,0.0501,0.351,48uJGUe5doscHd5XORmwPC
4731671,214.58826,0,0,22050,1,0.15098,196.80653,-7.241,84.998,0.142,4,1.0,8,0.159,1,0.426,3.15,4.12,1.0,1.0,0.115,0.618,0.433,0.0,0.272,0.0625,0.64,4xrZ1rHw6RoJlPEuU84LAY
5781510,262.2,0,0,22050,1,0.07519,251.15865,-11.55,122.275,0.198,4,0.911,0,0.075,0,0.269,3.15,4.12,1.0,1.0,0.513,0.463,0.429,0.0,0.174,0.0584,0.589,3SXUh8G3okF8gfOoF7PwT4
4941552,224.10667,0,0,22050,1,0.09265,216.10812,-1.492,120.031,0.739,4,1.0,2,0.545,1,0.696,3.15,4.12,1.0,1.0,0.0319,0.656,0.971,2.34e-05,0.404,0.101,0.619,1R8oVag35gYmoKeH2BWhSM
4379586,198.62068,0,0,22050,1,0.0,179.18259,-6.802,174.037,0.299,4,1.0,0,0.0,0,0.0,3.15,4.12,1.0,1.0,0.342,0.723,0.448,0.0342,0.0789,0.0548,0.76,3KtJ3MYkEmKS6CYxUzKEuG
5121290,232.25806,0,0,22050,1,0.0,223.85777,-9.402,124.027,0.645,4,0.337,2,0.477,0,0.474,3.15,4.12,1.0,1.0,0.0145,0.706,0.701,2.43e-05,0.068,0.0532,0.525,0oeOUA6H4BmR11kIiNmeNd
6039882,273.91754,0,0,22050,1,0.29007,255.6459,-6.912,149.86,0.277,4,0.913,9,0.497,1,0.489,3.15,4.12,1.0,1.0,0.00664,0.554,0.528,0.0817,0.211,0.0501,0.44,1PT03zQv9YRAYFt8BzgiSS
4422067,200.54726,0,0,22050,1,0.11098,193.30612,-5.76,121.91,0.405,4,1.0,4,0.839,0,0.708,3.15,4.12,1.0,1.0,0.195,0.864,0.436,0.0,0.126,0.0555,0.784,3JXZjzd9BjwLezJHO8VzOr
4749312,215.3883,0,0,22050,1,0.2312,215.3883,-5.008,99.966,0.533,4,1.0,5,0.447,0,0.548,3.15,4.12,1.0,1.0,0.14,0.818,0.623,0.0,0.542,0.111,0.755,501JgdAVAoaCM204ZP0b5q
4749805,215.41066,0,0,22050,1,0.0,206.75047,-4.919,114.953,0.82,4,1.0,1,0.224,1,0.261,3.15,4.12,1.0,1.0,0.25,0.79,0.726,0.0,0.0787,0.0604,0.889,22e6sT2Pu8kXpJeItO0xGg
4775707,216.58534,0,0,22050,1,0.0,210.32635,-3.96,81.954,0.259,4,0.694,4,0.634,0,0.497,3.15,4.12,1.0,1.0,0.0287,0.553,0.732,0.417,0.089,0.0573,0.362,49mehDAdAmzC9nIyKmpF7g
4188541,189.95651,0,0,22050,1,0.0,187.84363,-3.979,121.973,0.944,4,1.0,4,0.581,0,0.546,3.15,4.12,1.0,1.0,0.192,0.832,0.948,0.000117,0.0806,0.0502,0.864,77wq6jYIE2g0VcMjRfHdY0
4412058,200.09332,0,0,22050,1,0.0,197.12,-4.213,120.044,0.628,4,1.0,9,0.574,0,0.395,3.15,4.12,1.0,1.0,0.105,0.644,0.774,0.0,0.449,0.32,0.75,7KAI2uM3mgbNjqLHo6thVX
4909315,222.64467,0,0,22050,1,2.85605,213.44363,-7.205,134.99,0.755,4,1.0,11,0.703,1,0.595,3.15,4.12,1.0,1.0,0.261,0.702,0.598,0.0166,0.118,0.0299,0.137,5Ev3sAE6AN0baPJKe3vcy1
5019449,227.6394,0,0,22050,1,0.08726,214.74976,-3.862,115.001,0.769,4,1.0,1,0.398,1,0.472,3.15,4.12,1.0,1.0,0.00586,0.781,0.703,0.000111,0.0603,0.106,0.666,52llgcFprcLcTBbVMh2M6f
3711426,168.31863,0,0,22050,1,0.0,154.85388,-4.585,160.028,0.21,4,0.951,0,0.433,0,0.733,3.15,4.12,1.0,1.0,0.22,0.59,0.828,0.0,0.177,0.0916,0.759,0vbAUVj1Q4nwphRwM1KFcO
5217030,236.6,0,0,22050,1,2.66449,236.6,-4.912,98.56,0.524,1,0.667,9,0.373,1,0.365,3.15,4.12,1.0,1.0,0.0114,0.552,0.846,0.0,0.309,0.342,0.554,2dxjKgT0li4qBI3QwuN9Ih
6440658,292.09332,0,0,22050,1,0.0,285.57062,-4.747,153.993,0.275,4,0.952,0,0.385,0,0.439,3.15,4.12,1.0,1.0,0.0161,0.542,0.914,0.0,0.744,0.113,0.576,2gZUPNdnz5Y45eiGxpHGSc
5124879,232.42082,0,0,22050,1,0.0,221.5416,-8.881,95.012,0.687,4,0.506,1,0.028,0,0.361,3.15,4.12,1.0,1.0,0.00939,0.607,0.716,0.719,0.0597,0.0397,0.165,3dow7u5Ike0PlBi9FHwd0p
7724257,350.30643,0,0,22050,1,2.06658,338.19284,-8.667,99.966,0.306,4,1.0,11,0.624,0,0.745,3.15,4.12,1.0,1.0,0.489,0.55,0.57,0.00333,0.107,0.0495,0.307,3T6Pfd1uZZk7obBwwxDr8I
3969000,180.0,0,0,22050,1,0.0,164.09541,-10.736,139.912,0.339,4,0.823,8,0.919,0,0.712,3.15,4.12,1.0,1.0,0.188,0.449,0.555,0.558,0.147,0.0678,0.0535,1zjvaSKCycMyeNOHn3FYBE
5843544,265.01334,0,0,22050,1,0.0,262.36807,-8.415,111.019,0.942,4,1.0,8,0.312,0,0.388,3.15,4.12,1.0,1.0,0.415,0.838,0.627,0.00251,0.851,0.0995,0.932,3FwAEl4jpfMktpZCKn4rIb
6936764,314.59247,0,0,22050,1,0.0,307.75146,-6.713,155.116,0.307,4,1.0,5,0.611,0,0.551,3.15,4.12,1.0,1.0,0.015,0.594,0.684,0.00258,0.114,0.0801,0.356,3pRJTZ4VbHyAYt1ZP6QNGY
5920752,268.51483,0,0,22050,1,0.0,253.05107,-9.194,100.952,0.268,4,0.93,1,0.261,1,0.447,3.15,4.12,1.0,1.0,0.216,0.78,0.514,5.27e-06,0.106,0.131,0.598,5rvQ0TJSKa7YWnaqYlTdeH
3546666,160.84653,0,0,22050,1,0.14503,154.67392,-6.306,100.083,0.114,4,0.992,5,0.0,0,0.181,3.15,4.12,1.0,1.0,0.399,0.69,0.834,0.0,0.716,0.111,0.608,4fJvCyGJSacGvGEgE0SfPJ
9922715,450.00974,0,0,22050,1,0.0,440.04718,-6.891,128.0,0.857,4,0.996,9,0.485,0,0.285,3.15,4.12,1.0,1.0,0.00234,0.757,0.608,0.0238,0.331,0.196,0.417,7eg5YL0R7vqxMPcW5h2mGV
3696131,167.62498,0,0,22050,1,0.07878,158.81288,-4.7,125.946,0.845,4,0.994,7,0.662,0,0.498,3.15,4.12,1.0,1.0,0.000741,0.556,0.8,0.0,0.342,0.175,0.615,34fP0TaqDstWUOOkdMFNXW
5005946,227.02702,0,0,22050,1,0.0,218.4011,-1.901,148.005,0.358,4,1.0,5,0.6,0,0.554,3.15,4.12,1.0,1.0,0.0367,0.647,0.9,0.000241,0.286,0.0444,0.623,5W4FC1KKnnDJB6L7HlkcS6
5069442,229.90668,0,0,22050,1,2.31039,222.58649,-4.092,93.079,0.119,4,1.0,7,0.622,1,0.607,3.15,4.12,1.0,1.0,0.0297,0.65,0.859,0.0,0.0985,0.13,0.661,7ascL3ODXT2DHT7BwLNUjT
5124688,232.41216,0,0,22050,1,0.07488,224.62404,-12.603,118.695,0.117,4,0.982,0,0.652,0,0.69,3.15,4.12,1.0,1.0,0.864,0.561,0.224,0.000288,0.119,0.0625,0.194,0uxC9yUi8uPtNPo6HRshRM
4470564,202.74667,0,0,22050,1,0.0,196.197,-7.372,120.114,0.781,4,1.0,5,0.644,0,0.555,3.15,4.12,1.0,1.0,0.00736,0.768,0.716,0.0,0.299,0.365,0.828,7Mn7U9grT6OKYi2ZrAgsjG
5748207,260.68967,0,0,22050,1,0.38363,253.27747,-5.285,87.037,0.054,4,1.0,0,0.644,0,0.689,3.15,4.12,1.0,1.0,0.0175,0.634,0.651,8.62e-06,0.153,0.0363,0.286,4F93NaPzOqCaVAqynrDAc8
4307100,195.33333,0,0,22050,1,0.0,191.87228,-5.675,90.405,0.289,4,1.0,1,0.43,1,0.634,3.15,4.12,1.0,1.0,0.34,0.547,0.568,0.0,0.087,0.0402,0.555,0elAif4RKsDJnlEht45du9
4729984,214.51175,0,0,22050,1,0.0,211.05197,-9.753,93.942,0.165,4,1.0,10,0.078,0,0.011,3.15,4.12,1.0,1.0,0.417,0.684,0.502,0.0,0.123,0.256,0.579,3tYnPvrJU5YamFjCjzsCBB
4847916,219.86014,0,0,22050,1,0.0,214.0996,-4.87,143.012,0.723,4,0.998,7,0.991,0,0.67,3.15,4.12,1.0,1.0,0.0521,0.626,0.761,0.00577,0.109,0.0476,0.194,6uMBobbTiKDHkzT3EhRvMR
3915368,177.5677,0,0,22050,1,2.10721,172.72163,-4.965,77.976,0.755,4,1.0,11,0.06,0,0.32,3.15,4.12,1.0,1.0,0.0545,0.613,0.749,0.0,0.368,0.0697,0.392,0R5AfLtUahga5bvLKFXUxT
3533188,160.23528,0,0,22050,1,0.0,156.2645,-6.28,113.317,0.226,5,1.0,4,0.463,1,0.464,3.15,4.12,1.0,1.0,0.292,0.536,0.644,8.34e-06,0.0802,0.191,0.607,2iUb7DLswcEXEmsdD878no
4700766,213.18668,0,0,22050,1,0.06925,202.58249,-3.738,170.033,0.147,4,0.825,1,0.219,0,0.403,3.15,4.12,1.0,1.0,0.38,0.593,0.917,0.0052,0.29,0.0909,0.262,1UOWNaUMhOxXxSZHGhVDVj
6443136,292.20572,0,0,22050,1,0.0,277.70486,-12.497,138.067,0.267,4,0.749,1,0.482,0,0.529,3.15,4.12,1.0,1.0,0.457,0.636,0.413,0.647,0.0764,0.0318,0.393,4E8pY7RmcGQl4K18yrBaI2
5908500,267.95917,0,0,22050,1,0.0,260.8994,-2.662,110.295,0.077,3,0.795,1,0.677,0,0.579,3.15,4.12,1.0,1.0,0.000357,0.347,0.833,0.26,0.128,0.0461,0.0441,7kj9pooQyurFfbIZHhvSUO
5067577,229.82208,0,0,22050,1,0.0,216.24744,-5.029,125.921,0.659,4,1.0,1,0.846,1,0.687,3.15,4.12,1.0,1.0,0.016,0.701,0.746,0.00676,0.128,0.0394,0.645,2wMCXQNJ3gkgFSY9jbQy9i
4744959,215.19089,0,0,22050,1,0.0,209.97224,-4.672,125.989,0.842,4,0.964,5,0.193,1,0.343,3.15,4.12,1.0,1.0,0.0594,0.586,0.748,5.14e-06,0.141,0.0537,0.608,7c3eNEDOGHUMuPKzmfqWn1
4982038,225.94276,0,0,22050,1,0.0,219.95683,-4.645,102.099,0.455,4,1.0,10,0.283,1,0.381,3.15,4.12,1.0,1.0,0.0807,0.524,0.708,0.0144,0.124,0.0364,0.484,5a5H265oyVQPw5BHZ7jJbE
4073342,184.73206,0,0,22050,1,0.0,179.39737,-3.061,107.01,0.418,4,1.0,7,0.755,1,0.761,3.15,4.12,1.0,1.0,0.171,0.753,0.657,0.0,0.112,0.0449,0.437,09IStsImFySgyp0pIQdqAc
4943209,224.18181,0,0,22050,1,0.0,218.85968,-6.234,109.649,0.614,4,0.992,1,0.576,1,0.524,3.15,4.12,1.0,1.0,0.124,0.673,0.48,0.481,0.132,0.0719,0.655,3n868AZwkYpZ37HBot2eeH
6986369,316.84213,0,0,22050,1,2.36263,309.0866,-3.045,113.981,0.823,4,1.0,1,0.4,1,0.518,3.15,4.12,1.0,1.0,0.0604,0.808,0.94,0.889,0.258,0.102,0.516,16ge9RkHBEJ0L1VMTFsXjD
4318980,195.87212,0,0,22050,1,0.0,190.3572,-7.921,85.482,0.0,4,0.655,11,0.727,0,0.714,3.15,4.12,1.0,1.0,0.566,0.274,0.493,0.00269,0.476,0.131,0.292,4IWBM3QbriYkFLVrIBAHwx
5284124,239.6428,0,0,22050,1,0.0,229.68599,-7.042,123.972,0.423,4,1.0,8,0.437,0,0.463,3.15,4.12,1.0,1.0,0.326,0.663,0.879,0.000279,0.159,0.267,0.38,0chbOaLwp3IQ6Pwd3R61fh
5104575,231.5,0,0,22050,1,2.07238,221.24553,-8.943,121.9,0.033,1,0.602,3,0.242,0,0.447,3.15,4.12,1.0,1.0,0.841,0.345,0.439,5.83e-05,0.101,0.0396,0.0808,5iCZ1xLDGLmJAoK0cWAhkJ
4109569,186.37502,0,0,22050,1,0.37147,177.3366,-6.424,159.965,0.265,4,1.0,8,0.497,1,0.532,3.15,4.12,1.0,1.0,0.0386,0.773,0.536,0.0,0.0847,0.172,0.558,614QBKcsT5VuIrHS6Z7Nf1
5331396,241.78667,0,0,22050,1,0.0,231.07338,-4.341,115.968,0.938,4,1.0,6,0.493,0,0.531,3.15,4.12,1.0,1.0,0.003,0.662,0.796,0.000111,0.0955,0.033,0.779,203Vl9qb9dBk9PIT127j3z
4689239,212.6639,0,0,22050,1,3.23338,208.25977,-6.944,157.593,0.115,4,0.782,0,0.587,1,0.5,3.15,4.12,1.0,1.0,0.283,0.435,0.872,0.0,0.197,0.232,0.292,146EkdID2XSngct4gG8NQl
5727240,259.73877,0,0,22050,1,4.97488,236.4372,-9.591,170.061,0.219,4,1.0,1,0.0,0,0.283,3.15,4.12,1.0,1.0,0.0227,0.532,0.718,0.00091,0.102,0.0518,0.749,2qgDylKd6w0hgWkZch7tDB
6772449,307.14053,0,0,22050,1,16.4107,299.10785,-6.274,100.008,0.298,4,1.0,1,0.515,1,0.468,3.15,4.12,1.0,1.0,0.00396,0.571,0.909,0.625,0.0808,0.0372,0.27,758QEUo7s4x4GRUrwqtnF0
5224380,236.93333,0,0,22050,1,0.07111,232.11829,-4.905,79.454,0.412,4,0.99,5,0.416,1,0.263,3.15,4.12,1.0,1.0,0.0353,0.588,0.689,0.0,0.0885,0.207,0.766,3IXLl707fiGS4COx0oSY9u
4111477,186.46153,0,0,22050,1,2.0898,183.8672,-12.453,129.956,0.244,4,1.0,11,0.648,1,0.672,3.15,4.12,1.0,1.0,0.0281,0.75,0.358,0.178,0.0799,0.0505,0.205,3jN1pQCc1s8PvfaraEdA6t
4825059,218.82355,0,0,22050,1,0.0,213.82095,-6.609,85.017,0.024,4,1.0,2,0.401,0,0.516,3.15,4.12,1.0,1.0,0.468,0.621,0.679,1.89e-05,0.136,0.0337,0.635,4axM8TNEEWyacMuFf6xcii
4383671,198.80594,0,0,22050,1,0.0,189.48643,-9.309,133.705,0.638,4,0.892,9,0.426,0,0.448,3.15,4.12,1.0,1.0,0.399,0.516,0.526,0.00308,0.118,0.498,0.328,35PyN97gilboEXCn2HdzQa
5274151,239.19052,0,0,22050,1,0.0,230.24907,-6.079,145.0,0.501,4,0.651,0,0.522,1,0.462,3.15,4.12,1.0,1.0,0.101,0.582,0.819,0.154,0.133,0.149,0.196,6gxtg2dOPtc2HdeMi4J3Fp
4656960,211.2,0,0,22050,1,0.0,202.97723,-6.59,100.004,0.419,4,1.0,6,0.422,0,0.583,3.15,4.12,1.0,1.0,0.00509,0.587,0.801,5.91e-05,0.235,0.0687,0.502,20rdcj1nvRmwy3V5Hc2ckT
4798631,217.62498,0,0,22050,1,0.22159,212.0272,-4.998,118.047,0.789,4,1.0,2,0.3,0,0.428,3.15,4.12,1.0,1.0,0.232,0.703,0.883,0.0,0.134,0.0698,0.796,6GJ5LExUl54tyS4oRv4Cwa
5421312,245.86449,0,0,22050,1,0.0,240.95927,-8.17,145.004,0.121,4,1.0,0,0.0,1,0.13,3.15,4.12,1.0,1.0,0.0779,0.561,0.675,0.00297,0.406,0.0796,0.211,2dhIrczg3JWMul4ovoDPgP
6331136,287.12634,0,0,22050,1,4.25506,279.24316,-5.984,120.027,0.786,4,1.0,7,0.341,0,0.313,3.15,4.12,1.0,1.0,0.0193,0.741,0.909,0.35,0.088,0.0611,0.548,2g0aCW6yEVvYUGcZJ0At9T
5187042,235.24,0,0,22050,1,0.45288,225.7502,-6.326,94.946,0.327,4,1.0,3,0.506,0,0.444,3.15,4.12,1.0,1.0,0.000767,0.516,0.808,0.0,0.31,0.124,0.786,4yvKqltUO2ogccevjmT5Yc
4981095,225.9,0,0,22050,1,0.29596,219.7943,-5.57,99.935,0.19,4,1.0,0,0.785,0,0.899,3.15,4.12,1.0,1.0,0.101,0.377,0.715,1.13e-06,0.306,0.138,0.322,3eSCvY0GGjewJUrkxoQIXk
6176776,280.1259,0,0,22050,1,0.0,277.75128,-5.375,99.963,0.5,4,0.94,1,1.0,0,0.887,3.15,4.12,1.0,1.0,0.0694,0.728,0.722,0.0363,0.102,0.0924,0.444,65gjNtTnWlw8pZuSOhufQo
5176164,234.74667,0,0,22050,1,0.22635,222.92317,-6.214,199.863,0.086,4,0.983,4,0.235,0,0.199,3.15,4.12,1.0,1.0,0.138,0.591,0.798,3.74e-06,0.0959,0.183,0.711,7usVxA4oJugtjDYEzMjxWe
4647434,210.76797,0,0,22050,1,0.0,204.36462,-6.728,96.122,0.643,4,1.0,4,0.505,0,0.498,3.15,4.12,1.0,1.0,0.0183,0.577,0.71,0.0,0.169,0.103,0.598,2lnQRBzMUjSStGQRsGE8qU
3853957,174.78262,0,0,22050,1,0.0,169.0877,-3.586,92.0,0.272,4,1.0,10,0.0,0,0.059,3.15,4.12,1.0,1.0,0.121,0.543,0.801,5.1e-06,0.498,0.153,0.536,5i6vTq4PBXpRqcTIbNWQjA
8600832,390.06042,0,0,22050,1,0.0,390.0604,-4.447,127.984,0.667,4,1.0,10,0.0,1,0.0,3.15,4.12,1.0,1.0,0.0135,0.733,0.872,0.404,0.0813,0.0373,0.28,4LzvfOr53FTTYsEKhEhxfl
4159181,188.62498,0,0,22050,1,0.0,185.97443,-5.062,160.129,0.031,4,1.0,8,0.486,1,0.55,3.15,4.12,1.0,1.0,0.00805,0.644,0.669,0.0,0.0975,0.0977,0.649,0mgNaQxyK95pdkXwvcsMH4
3157180,143.18277,0,0,22050,1,0.0,137.31702,-5.42,191.912,0.071,4,1.0,9,0.66,1,0.49,3.15,4.12,1.0,1.0,0.0229,0.488,0.86,0.175,0.0713,0.0528,0.653,3x4MHnp6PrYH9m86EcDy03
5336866,242.03474,0,0,22050,1,0.24313,237.21506,-3.248,105.03,0.747,4,1.0,0,0.531,1,0.719,3.15,4.12,1.0,1.0,0.0609,0.648,0.75,4.41e-06,0.104,0.0335,0.556,3uJsg8xIH7OpWHxuJaMLJX
5439980,246.7111,0,0,22050,1,0.10467,239.75764,-2.554,164.006,0.14,4,0.328,6,0.184,0,0.436,3.15,4.12,1.0,1.0,0.00392,0.55,0.866,0.0,0.349,0.0581,0.365,1SZOp1wbGZ1xioYgglOmJR
4984704,226.06367,0,0,22050,1,0.31923,215.0342,-4.907,124.033,0.864,4,1.0,10,0.615,0,0.594,3.15,4.12,1.0,1.0,0.0385,0.607,0.836,0.0,0.133,0.0335,0.571,3UnSl1lzJah6psVmbDBMAy
5736213,260.14572,0,0,22050,1,0.0,260.14572,-5.083,96.012,0.496,4,0.998,8,0.105,1,0.37,3.15,4.12,1.0,1.0,0.0607,0.687,0.844,0.00483,0.439,0.0853,0.312,1czNjhaICWyZmeU503WokJ
3212832,145.70667,0,0,22050,1,0.31238,143.50513,-6.251,139.988,0.663,4,0.994,11,0.552,0,0.663,3.15,4.12,1.0,1.0,0.359,0.576,0.716,0.00659,0.148,0.0324,0.248,2SqLkcztfDC9xtMt3zW9ow
4624078,209.70876,0,0,22050,1,0.0,209.70876,-4.938,102.785,0.24,4,0.955,10,0.533,1,0.507,3.15,4.12,1.0,1.0,0.64,0.646,0.687,1.41e-06,0.107,0.0756,0.3,4v3QlidanEnraqLGoXJw16
4253004,192.88,0,0,22050,1,0.2322,184.3026,-6.601,86.963,0.053,4,1.0,5,0.63,1,0.556,3.15,4.12,1.0,1.0,0.017,0.681,0.424,0.0,0.106,0.0274,0.453,1dWumrBytw3GAKbwmxk7xD
3877307,175.84158,0,0,22050,1,0.0,159.60236,-7.595,100.997,0.293,4,1.0,0,0.64,1,0.559,3.15,4.12,1.0,1.0,0.0133,0.753,0.841,0.962,0.0456,0.0367,0.424,1NwEAGRwnXSmUaq0heaDwV
4757976,215.78122,0,0,22050,1,0.3249,206.23964,-4.223,95.974,0.254,4,1.0,5,0.163,0,0.436,3.15,4.12,1.0,1.0,0.0789,0.656,0.729,0.0,0.133,0.0765,0.438,0p0ljM6RxgpGt7wthGqBZa
5777100,262.0,0,0,22050,1,0.45274,257.7531,-4.737,104.494,0.463,4,1.0,5,0.258,0,0.344,3.15,4.12,1.0,1.0,0.0384,0.604,0.788,0.000108,0.0985,0.163,0.714,2nB5X2PiUPaPkwfY4gScBx
6884598,312.22668,0,0,22050,1,0.0,292.1883,-7.826,174.74,0.299,4,1.0,5,0.671,0,0.61,3.15,4.12,1.0,1.0,0.206,0.606,0.533,0.358,0.327,0.0968,0.694,0Oa1psYTKQfLsJPIpVcMlJ
6006106,272.38577,0,0,22050,1,0.0,268.03955,-3.485,92.929,0.595,4,0.995,9,0.237,0,0.337,3.15,4.12,1.0,1.0,0.0812,0.597,0.785,0.0,0.0957,0.113,0.281,1CZIwDvhV9nK52YavuFdF1
4567746,207.154,0,0,22050,1,0.0,199.45941,-1.856,100.897,0.191,4,1.0,5,0.672,0,0.725,3.15,4.12,1.0,1.0,0.148,0.65,0.889,0.0,0.0473,0.136,0.649,2UsAFmWg3h2BksaZFenuuK
5077063,230.25229,0,0,22050,1,2.35683,223.83456,-7.904,100.108,0.427,4,1.0,6,0.423,0,0.47,3.15,4.12,1.0,1.0,0.0445,0.631,0.847,0.000132,0.0412,0.128,0.45,1yCb0FSeO48efDRg80Turo
5266422,238.84,0,0,22050,1,0.34277,229.83112,-4.195,104.966,0.613,4,0.983,5,0.447,0,0.657,3.15,4.12,1.0,1.0,0.0131,0.614,0.864,0.000953,0.185,0.0401,0.335,4wvj3LqF8EqGxoNc1FIbHr
4991018,226.35002,0,0,22050,1,0.0,220.70567,-2.744,99.949,0.333,4,1.0,1,0.673,0,0.6,3.15,4.12,1.0,1.0,0.0256,0.679,0.69,8.92e-06,0.07,0.054,0.648,3BZkEOJwKUYRlkLWZB1izC
5688900,258.0,0,0,22050,1,0.0,249.64354,-4.963,79.863,0.016,4,1.0,0,0.67,0,0.72,3.15,4.12,1.0,1.0,0.112,0.574,0.723,1.5e-05,0.119,0.0384,0.189,6exN5SiAFfOI4DyRPZuUWh
4656960,211.2,0,0,22050,1,0.0,204.41687,-8.807,99.984,0.715,4,0.985,0,0.584,0,0.453,3.15,4.12,1.0,1.0,0.0428,0.806,0.57,0.00476,0.149,0.0625,0.32,3YZiUsDyxS8uWBUyOd04Sq
4343850,197.0,0,0,22050,1,0.19737,192.26703,-2.224,122.028,0.626,4,1.0,8,0.0,1,0.206,3.15,4.12,1.0,1.0,0.13,0.68,0.762,0.0,0.377,0.098,0.658,1rS24VudoY628mdFumzVcI
4923295,223.27869,0,0,22050,1,0.0,218.10503,-5.512,122.019,0.48,4,1.0,7,0.519,1,0.577,3.15,4.12,1.0,1.0,0.00198,0.741,0.721,0.0491,0.0821,0.0362,0.319,3IuPHUeLhSfuzSQ4AZTAIM
5575244,252.84554,0,0,22050,1,0.12762,247.78014,-5.379,123.998,0.781,4,1.0,0,0.467,1,0.445,3.15,4.12,1.0,1.0,0.0192,0.741,0.784,4.12e-05,0.852,0.0699,0.551,49f5pdNpRNWyK7fVTwunTO
5693310,258.2,0,0,22050,1,0.0,258.2,-7.474,124.543,0.692,4,1.0,0,0.459,1,0.566,3.15,4.12,1.0,1.0,0.299,0.696,0.621,0.267,0.168,0.0373,0.157,03RENvqJKYdvWUhbuZwJY3
5342400,242.2857,0,0,22050,1,0.0,234.06294,-4.287,104.935,0.701,4,1.0,5,0.585,0,0.663,3.15,4.12,1.0,1.0,0.00347,0.631,0.798,0.0658,0.214,0.094,0.328,1neaUYAzaceVHMb6CM9Jct
5010348,227.22667,0,0,22050,1,0.0,221.44872,-5.861,94.037,0.252,4,0.815,8,0.446,1,0.612,3.15,4.12,1.0,1.0,0.0867,0.588,0.726,0.0,0.0846,0.0382,0.303,2ho8Ay5XMbtN6xyBX7Auqh
4943842,224.21053,0,0,22050,1,0.0,213.50168,-5.417,151.994,0.185,4,0.979,8,0.493,1,0.498,3.15,4.12,1.0,1.0,0.000208,0.514,0.924,0.805,0.0684,0.052,0.0675,2BVUOGciUUUqOPSLtHwLGp
5369704,243.52399,0,0,22050,1,0.0,243.52399,-8.319,122.019,0.586,4,0.983,5,0.185,0,0.425,3.15,4.12,1.0,1.0,0.176,0.843,0.592,6.67e-05,0.313,0.0535,0.294,4lEQGE5sVAnx7sbDANs2Fu
4724928,214.28246,0,0,22050,1,0.09433,206.01324,-5.661,172.031,0.409,4,0.697,11,0.451,0,0.514,3.15,4.12,1.0,1.0,0.0133,0.591,0.642,2.43e-06,0.158,0.104,0.595,2YX0eUzjI2zpRYAlaQgXDu
4851000,220.0,0,0,22050,1,2.69932,212.88635,-7.827,149.856,0.239,4,0.926,4,0.648,0,0.61,3.15,4.12,1.0,1.0,0.0767,0.603,0.692,0.000267,0.273,0.328,0.494,6eKVX28QgRQa21wesHNl7C
5063562,229.64,0,0,22050,1,2.81542,214.01833,-3.713,103.04,0.932,3,0.66,1,0.032,1,0.445,3.15,4.12,1.0,1.0,0.0709,0.763,0.803,0.285,0.348,0.0351,0.561,3FtYbEfBqAlGO46NUDQSAt
4650917,210.92593,0,0,22050,1,0.0,198.2926,-6.471,93.35,0.186,4,1.0,8,0.331,1,0.505,3.15,4.12,1.0,1.0,0.0934,0.567,0.913,0.000124,0.114,0.0736,0.792,1cTZMwcBJT0Ka3UJPXOeeN
4358657,197.67152,0,0,22050,1,0.19723,194.33942,-5.002,182.964,0.388,4,1.0,11,0.557,1,0.583,3.15,4.12,1.0,1.0,3.12e-05,0.331,0.784,0.0,0.427,0.0561,0.902,40QQZP6LVXUP5h79Q5Yvke
5361384,243.14667,0,0,22050,1,0.23206,233.7785,-4.976,97.021,0.617,4,1.0,6,0.3,0,0.419,3.15,4.12,1.0,1.0,0.117,0.638,0.738,0.000384,0.689,0.0292,0.657,4BdGO1CaObRD4La9l5Zanz
5075333,230.17383,0,0,22050,1,0.14263,223.434,-4.436,104.926,0.721,4,1.0,10,0.689,0,0.523,3.15,4.12,1.0,1.0,0.0305,0.674,0.911,0.000598,0.045,0.183,0.6,0G2HNubDqzaNP12wcGD9en
4757120,215.7424,0,0,22050,1,0.0,207.18585,-4.292,104.983,0.881,4,1.0,0,0.031,0,0.056,3.15,4.12,1.0,1.0,0.000996,0.681,0.935,0.0108,0.094,0.0438,0.683,3jYGnJ76Cqbhaec0Lyay5t
4729872,214.50667,0,0,22050,1,0.27016,211.9053,-3.209,121.942,0.739,4,1.0,11,0.708,0,0.535,3.15,4.12,1.0,1.0,0.0106,0.593,0.89,0.0,0.0925,0.0719,0.27,62LqLaH0tEM1gcUHDDWfw7
4330752,196.40599,0,0,22050,1,0.0,193.88081,-3.953,104.994,0.675,4,0.904,9,0.228,0,0.275,3.15,4.12,1.0,1.0,0.0495,0.65,0.84,0.827,0.394,0.0472,0.0388,2JViNGfwCV8wdoJn0kRWOH
5559224,252.119,0,0,22050,1,0.49882,242.6195,-5.874,99.971,0.567,4,1.0,4,0.31,0,0.377,3.15,4.12,1.0,1.0,0.0315,0.694,0.506,0.000669,0.123,0.0277,0.556,2YvDSTBrzN5UtoPLwRRAuO
